NOTT/O0028/RF19|0|6/6/2019|6/11/2019
AT0/O0189/RF19|0|6/6/2019|6/11/2019
AT0/O0190/RF19|0|6/6/2019|6/11/2019
AT0/O0192/RF19|0|6/6/2019|6/11/2019
AT0/O0193/RF19|0|6/6/2019|6/11/2019
AT0/O0197/RF19|0|6/6/2019|6/11/2019
IND/O0054/RF19|0|6/6/2019|6/11/2019
SVC/O0138/RF19|0|6/6/2019|6/11/2019
SVC/O0139/RF19|0|6/6/2019|6/11/2019
SVC/O0140/RF19|0|6/6/2019|6/11/2019
NJU/O0068/RF19|96|6/7/2019|6/11/2019
NJU/O0072/RF19|96|6/7/2019|6/11/2019
NOTT/O0033/RF19|96|6/7/2019|6/11/2019
JUA/O0089/RF19|0|6/8/2019|6/13/2019
RFO/O0073/RF19|96|6/11/2019|6/15/2019
KAR/O0063/RF19|0|6/12/2019|6/17/2019
GGG/O0036/RF19|0|6/12/2019|6/17/2019
BAR/O0061/RF19|0|6/12/2019|6/17/2019
BAR/O0062/RF19|0|6/12/2019|6/17/2019
AMD/O0219/RF19|0|6/12/2019|6/17/2019
AMD/O0216/RF19|0|6/12/2019|6/27/2019
AMD/O0221/RF19|0|6/12/2019|8/30/2019
WLC/O0068/RF19|0|6/12/2019|6/17/2019
WLE/O0091/RF19|0|6/12/2019|6/17/2019
CAE/O0097/RF19|96|6/13/2019|6/17/2019
ALB/O0214/RF19|96|6/13/2019|6/17/2019
BTE/O0086/RF19|96|6/13/2019|6/17/2019
MOYR/O0100/RF19|0|6/14/2019|6/19/2019
GSCH/O0107/RF19|0|6/14/2019|6/19/2019
WEST/O0085/RF19|96|6/17/2019|6/21/2019
WLC/O0065/RF19|96|6/17/2019|6/21/2019
CAE/O0098/RF19|96|6/17/2019|6/21/2019
AMD/O0198/RF19|96|6/17/2019|6/21/2019
MOYR/O0102/RF19|96|6/17/2019|6/21/2019
MOYR/O0103/RF19|96|6/17/2019|6/21/2019
ALB/O0233/RF19|0|6/18/2019|6/23/2019
ALB/O0238/RF19|0|6/18/2019|6/23/2019
AMD/O0229/RF19|0|6/18/2019|6/23/2019
HMS/O0118/RF19|0|6/18/2019|6/23/2019
WLC/O0069/RF19|0|6/18/2019|6/23/2019
WDE/O0095/RF19|96|6/19/2019|6/23/2019
BTE/O0091/RF19|0|6/20/2019|6/25/2019
APLB/O0095/RF19|96|6/21/2019|6/25/2019
APLB/O0097/RF19|96|6/21/2019|6/25/2019
APLB/O0099/RF19|96|6/21/2019|6/25/2019
APLB/O0103/RF19|96|6/21/2019|6/25/2019
APLB/O0104/RF19|96|6/21/2019|6/25/2019
APLB/O0105/RF19|0|6/21/2019|9/21/2019
HANS/O0054/RF19|96|6/21/2019|6/25/2019
BAR/O0066/RF19|96|6/21/2019|6/25/2019
BAR/O0067/RF19|96|6/21/2019|6/25/2019
LUS/O0064/RF19|0|6/24/2019|6/29/2019
GAB/O0085/RF19|0|6/24/2019|6/29/2019
GAB/O0086/RF19|0|6/24/2019|6/29/2019
GAB/O0084/RF19|0|6/24/2019|6/29/2019
FLO/O0074/RF19|0|6/24/2019|6/29/2019
SFX/O0155/RF19|96|6/25/2019|6/29/2019
AIA/O0073/RF19|96|6/25/2019|6/29/2019
AMD/O0247/RF19|96|6/25/2019|6/29/2019
ALB/O0217/RF19|96|6/25/2019|6/29/2019
AMD/O0246/RF19|96|6/25/2019|6/29/2019
AMD/O0245/RF19|96|6/25/2019|6/29/2019
AMD/O0240/RF19|96|6/25/2019|6/29/2019
AMD/O0241/RF19|96|6/25/2019|6/29/2019
ALB/O0235/RF19|0|6/26/2019|7/1/2019
SVC/O0144/RF19|96|6/27/2019|7/1/2019
SVC/O0145/RF19|96|6/27/2019|7/1/2019
SVC/O0146/RF19|96|6/27/2019|7/1/2019
SVC/O0147/RF19|96|6/27/2019|7/1/2019
SVC/O0148/RF19|96|6/27/2019|7/1/2019
AMD/O0250/RF19|96|6/27/2019|7/1/2019
AMD/O0239/RF19|0|6/28/2019|7/3/2019
ALB/O0249/RF19|0|6/28/2019|7/3/2019
SVC/O0150/RF19|96|7/1/2019|7/5/2019
SVC/O0151/RF19|96|7/1/2019|7/5/2019
AT0/O0216/RF19|96|7/1/2019|7/5/2019
ALB/O0250/RF19|96|7/1/2019|7/5/2019
AMD/O0256/RF19|0|7/2/2019|7/7/2019
AMD/O0257/RF19|0|7/2/2019|7/7/2019
MAR/O0010/RF19|96|7/3/2019|7/7/2019
GAB/O0090/RF19|96|7/3/2019|7/7/2019
WLE/O0101/RF19|0|7/4/2019|7/9/2019
WLE/O0102/RF19|0|7/4/2019|7/9/2019
WLE/O0103/RF19|0|7/4/2019|7/9/2019
WLE/O0104/RF19|0|7/4/2019|7/9/2019
WLE/O0105/RF19|0|7/4/2019|7/9/2019
WLE/O0107/RF19|0|7/4/2019|7/9/2019
WLE/O0108/RF19|0|7/4/2019|7/9/2019
WLE/O0109/RF19|0|7/4/2019|7/9/2019
ALB/O0261/RF19|0|7/4/2019|7/9/2019
ALB/O0260/RF19|0|7/4/2019|7/9/2019
ALB/O0256/RF19|0|7/4/2019|7/9/2019
RBK/O0087/RF19|97|7/5/2019|7/9/2019
RBK/O0088/RF19|97|7/5/2019|7/9/2019
FLO/O0100/RF19|97|7/5/2019|7/9/2019
FLO/O0101/RF19|97|7/5/2019|7/9/2019
FLO/O0102/RF19|97|7/5/2019|7/9/2019
AMD/O0255/RF19|97|7/5/2019|7/9/2019
RBK/O0092/RF19|97|7/5/2019|7/9/2019
RBK/O0093/RF19|97|7/5/2019|7/9/2019
NJU/O0066/RF19|97|7/5/2019|7/9/2019
RBK/O0094/RF19|0|7/8/2019|7/13/2019
RBK/O0095/RF19|0|7/8/2019|7/13/2019
ALB/O0239/RF19|0|7/8/2019|7/13/2019
ALB/O0267/RF19|0|7/8/2019|7/13/2019
GSCH/O0134/RF19|0|7/8/2019|7/13/2019
GOY/O0068/RF19|97|7/9/2019|7/13/2019
WLC/O0079/RF19|0|7/10/2019|7/15/2019
WLC/O0081/RF19|0|7/10/2019|7/15/2019
AMD/O0265/RF19|0|7/10/2019|7/15/2019
FLD/O0097/RF19|97|7/11/2019|7/15/2019
HMS/O0121/RF19|0|7/12/2019|7/17/2019
HMS/O0123/RF19|0|7/12/2019|7/17/2019
HMS/O0125/RF19|0|7/12/2019|7/17/2019
BAR/O0071/RF19|0|7/12/2019|7/17/2019
FLO/O0106/RF19|0|7/12/2019|7/17/2019
WLC/O0083/RF19|0|7/12/2019|7/17/2019
INAC/O0140/RF19|96|7/15/2019|7/19/2019
FLO/O0113/RF19|96|7/15/2019|7/19/2019
WDE/O0117/RF19|96|7/15/2019|7/19/2019
AT0/O0248/RF19|96|7/15/2019|7/19/2019
BTE/O0098/RF19|96|7/15/2019|7/19/2019
KAR/O0113/RF19|96|7/15/2019|7/19/2019
FLO/O0116/RF19|0|7/16/2019|7/21/2019
SVC/O0159/RF19|0|7/16/2019|7/21/2019
SVC/O0160/RF19|0|7/16/2019|7/21/2019
SVC/O0161/RF19|0|7/16/2019|7/21/2019
SVC/O0162/RF19|0|7/16/2019|7/21/2019
SVC/O0163/RF19|0|7/16/2019|7/21/2019
WLC/O0086/RF19|0|7/16/2019|7/21/2019
GSCH/O0135/RF19|0|7/16/2019|7/21/2019
GSCH/O0142/RF19|0|7/16/2019|7/21/2019
GSCH/O0143/RF19|0|7/16/2019|7/21/2019
ESI/O0067/RF19|0|7/16/2019|7/21/2019
FLD/O0104/RF19|97|7/17/2019|7/21/2019
FLD/O0107/RF19|97|7/17/2019|7/21/2019
AT0/O0258/RF19|97|7/17/2019|7/21/2019
NJU/O0095/RF19|97|7/17/2019|7/21/2019
RLB/O0059/RF19|0|7/18/2019|7/23/2019
BTE/O0100/RF19|96|7/19/2019|7/23/2019
FLD/O0106/RF19|96|7/19/2019|7/23/2019
GSCH/O0137/RF19|96|7/19/2019|7/23/2019
NJU/O0097/RF19|96|7/19/2019|7/23/2019
SVC/O0178/RF19|96|7/21/2019|7/25/2019
SVC/O0179/RF19|96|7/21/2019|7/25/2019
SVC/O0180/RF19|0|7/21/2019|7/29/2019
ALB/O0263/RF19|0|7/22/2019|7/27/2019
AMD/O0262/RF19|0|7/22/2019|7/27/2019
AMD/O0284/RF19|0|7/22/2019|7/27/2019
AMD/O0282/RF19|0|7/22/2019|7/27/2019
WLE/O0110/RF19|0|7/22/2019|7/27/2019
ALB/O0269/RF19|0|7/22/2019|7/27/2019
AMD/O0269/RF19|0|7/22/2019|7/27/2019
WCH/O0115/RF19|0|7/22/2019|7/27/2019
WCH/O0117/RF19|0|7/22/2019|7/27/2019
ALB/O0298/RF19|0|7/22/2019|7/27/2019
WCH/O0119/RF19|0|7/22/2019|7/27/2019
NOTT/O0048/RF19|0|7/22/2019|7/27/2019
ALB/O0304/RF19|0|7/22/2019|7/27/2019
GSCH/O0146/RF19|0|7/22/2019|7/27/2019
WLE/O0111/RF19|96|7/23/2019|7/27/2019
AIA/O0085/RF19|0|7/24/2019|7/29/2019
BTE/O0101/RF19|0|7/24/2019|7/29/2019
